
tristeza;;pai de morto em choque de ultraleves receberá perdão judicial, diz delegado. piloto errou ao tentar manobra, bateu na aeronave do pai e caiu no df. pena dele é mais grave do que da justiça. ele perdeu um filho, explica.
desgosto;;praticantes de caminhada reclamam das pistas em belo horizonte: vias mal conservadas representam riscos para população. secretaria de esportes diz que problemas serão solucionados.
alegria;;senhor contagia passageiros ao iniciar cantoria em trem na inglaterra. idoso, aparentemente bêbado, se levantou e começou a cantar. passageiros acompanharam a brincadeira e se divertiram na viagem.
alegria;;astronautas fecham primeira caminhada espacial ao telescópio hubble: atividades fora do ônibus atlantis levaram mais de sete horas. dupla trocou câmera e preparou telescópio para próximas atividades.
surpresa;;idosos lidam melhor com a privação de sono, mostra experimento: pessoas com menos de 29 anos acabam perdendo dos com mais de 65. cochilo involuntário não é natural da velhice e pode ser sinal de problema.
tristeza;;morre sylvia kristel, de "emmanuelle". a atriz holandesa sylvia kristel, 60, famosa por protagonizar o filme erótico "emmanuelle", em 1974, morreu durante a noite vítima de câncer.
surpresa;;belga pede fim de casamento após descobrir que esposa era homem. um belga de 64 anos pediu a anulação de seu casamento depois de descobrir que sua mulher, uma indonésia de 48 anos, com quem está casado há 19 anos, tinha nascido homem e havia passado por uma cirurgia de mudança de sexo.
desgosto;;preso homem suspeito de tentar estuprar e manter a mãe em cárcere privado. a polícia prendeu, na madrugada desta quarta-feira (12/12), um homem suspeito de manter a mãe, uma aposentada de 70 anos, em cárcere privado.
surpresa;;metodista, mauá e são judas decidem adiar retorno às aulas: motivo é reduzir a possibilidade de transmissão da nova gripe. instituições de ensino atendem recomendação da secretaria.
tristeza;;aeroporto malaio é palco de rituais e homenagens a desaparecidos em voo. feiticeiro local faz cerimônia para ajudar equipes de resgate nas buscas. radares e satélites tentam localizar boeing que sumiu com 229 pessoas.
surpresa;;beija-flor voa mais rápido do que um avião caça, diz estudo: pesquisador dos eua disse que ave cobre quase 400 vezes o comprimento de seu corpo em um segundo, enquanto caça cobre 150 vezes.
neutro;;bicho-da-seda tem gosto limitado na alimentação: cientistas esperavam que eles gostassem de mistura de substâncias. estudo mostrou que é justamente o contrário.
surpresa;;jangadas de madeira ilegal são apreendidas no amazonas: fiscais encontraram mais de 550 metros cúbicos boiando em lago. técnica de unir toras para fazê-las flutuar é comum na região.
neutro;;inflação pelo ipc-s desacelera na maioria das capitais: em são paulo, o ipc-s ficou em 0,50% no dado fechado de abril. taxa teve alta no recife, em salvador e em belo horizonte.
neutro;;frança entra em recessão após segunda queda consecutiva do pib: o pib francês caiu 1,2% no primeiro trimestre do ano, segundo o insee. economia do país registra seis meses consecutivos de queda.
tristeza;;acidente entre caminhão e dois carros deixa quatro feridos no df. colisão aconteceu na br-080, na entrada de brazlândia, sentido ceilândia. uma das vítimas ficou presa nas ferragens, segundo o corpo de bombeiros.
tristeza;;escolas do paraná adiam início das aulas por causa da nova gripe: medida deve atingir cerca de 650 mil alunos no estado. escolas e creches municipais ficarão fechadas em curitiba.
tristeza;;secretaria de santa maria interrompe pedido de retirada de tenda da kiss. prefeito diz que tomou a decisão devido à excepcionalidade do caso. na tarde de quinta, movimento foi notificado a retirar tenda em até 72h.
neutro;;astronautas concluem 5ª caminhada espacial da missão da endeavour: trabalho externo durou 5 horas, 1h30 mais breve que o previsto. endeavour deve se desacoplar da iss nesta terça às 14h26.
tristeza;;trânsito consome até três horas do dia nas capitais, diz pesquisa: paulistanos enfrentam congestionamento três vezes por dia. metade dos entrevistados diz que não faz nada para melhorar a situação.
tristeza;;dados de radar sugerem que avião sumido saiu deliberadamente da rota. o deslocamento da aeronave da malaysia airlines mostra que viajava na direção das ilhas andaman, um arquipélago pertencente à índia, entre o mar de andaman e a baía de bengala
alegria;;homem usa prancha para resgatar canguru no mar da austrália: pai e filho corriam na praia quando viram animal se afogando. mulher registrou a cena.
tristeza;;panasonic anuncia prejuízo anual de us$ 3,95 bilhões: companhia prevê se manter no vermelho este ano fiscal. panasonic anunciou em fevereiro a demissão de 15.000 funcionários.
tristeza;;após fundo do poço, economia vai se recuperar ainda este ano, diz bernanke: presidente do fed vê desemprego em alta nos próximos meses. segundo ele, consumo subiu, mas investimento ainda está baixo.
raiva;;mãe confessa ter matado recém-nascido a tesouradas. de acordo com o delegado adjunto alexander oliveira, após dar à luz na própria casa no último domingo, a jovem teria golpeado o tórax do filho com uma tesoura e escondido o corpo da criança no quarto, dentro de uma bolsa.
tristeza;;índios fazem 40 reféns em mato grosso do sul. funcionários públicos de órgãos federais, estaduais e municipais foram feitos reféns nesta segunda-feira, em mato grosso do sul, por um grupo de aproximadamente 400 índios da etnia guarani-caiuás.
tristeza;;engavetamento no texas mata 2 e fere pelo menos 80. duas pessoas morreram e mais de 80 ficaram feridas nesta quinta-feira quando 140 veículos colidiram numa rodovia do texas em meio a denso nevoeiro, engavetamento que deixou caminhões retorcidos e vários veículos amontoados.
neutro;;americano transforma bebê em bateria e faz sucesso na web. brad kuehner usou o filho para fazer percussão. garoto deu risada e se divertiu durante a brincadeira.
neutro;;panamenhos vão às urnas para eleger novo presidente: empresário ricardo martinelli, da oposição, é o favorito; país enfrenta a crise com queda de receita pelo uso do canal.
tristeza;;mais um motor de avião que caiu na bahia chega a são paulo: hélices e motores serão analisados por técnicos em são josé dos campos. avião de pequeno porte caiu perto da pista de um resort, em trancoso.
tristeza;;garoto de 14 anos morre após sofrer parada cardíaca em escola de goiânia. estudante chegou a ser socorrido por professores, mas não resistiu. samu tentou reanimar vítima por 1h40; laudo sobre morte sairá em 90 dias.
alegria;;salvar uma vida compensa o trabalho no feriado, diz piloto de helicóptero da prf: alguns profissionais não reclamam de passar dia do trabalho no batente. serviço é encarado com disposição por quem quer realizar sonho no futuro.
tristeza;;explosões matam 5 e ferem 30 no paquistão: ataque ocorreu em peshawar. na véspera, atentado matou ao menos 24 em lahore.
alegria;;mutirão cirúrgico faz 50 operações de ortopedia e trauma em macapá. procedimentos vão diminuir a fila de espera no hospital de emergências. cirurgias serão realizadas nos três turnos até o dia 22 de março.
tristeza;;acidente de ônibus mata 16 na bulgária: veículo teve falha nos freios, segundo testemunhas. vinte pessoas ficaram feridas.
neutro;;marta suplicy participa da parada gay em são paulo: ex-prefeita desfilou em trio elétrico pela avenida paulista. parada começou pouco após o meio-dia deste domingo (14).
tristeza;;ministro prevê crescimento inferior a 2% neste ano: guido mantega prevê alta do pib no intervalo entre 0% e 2%. qualquer valor nesse interregno é razoável para o país, disse.
tristeza;;jato da malásia enviou pulsos após ter desaparecido, dizem fontes. segundo fontes a par da investigação, cinco ou seis sinais foram captados. pulsos não dão informação sobre local para onde o jato estava se dirigindo.
neutro;;barbosa neto toma posse como prefeito de londrina (pr): ele levantou bandeiras da ética, transparência e responsabilidade. cidade era administrada interinamente por presidente da câmara.
alegria;;americano acha saco com r$ 280 mil que caiu de carro-forte. incidente ocorreu em fresno, no estado da califórnia. joe cornell devolveu o dinheiro e ganhou us$ 5 mil de recompensa.
alegria;;lula sanciona lei que dá prioridade em processos a pessoa com mais de 60 anos: nova regra vale para tramitação de processos administrativos e judiciais. legislação ainda prevê prioridade a portador de doença grave e deficiência.
neutro;;recuperado, victorino vai bem no treino do palmeiras. o palmeiras se reapresentou nesta sexta-feira, após a vitória por 1 a 0 sobre o vilhena na noite de quarta, pela copa do brasil.
tristeza;;confusão sobre avião desaparecido abala credibilidade da malásia. governo é acusado de falta de transparência nas buscas por avião. voo com 239 a bordo é procurado há seis dias após desaparecer.
neutro;;após superar us$ 73, petróleo fecha em baixa em londres e nova york: barril negociado para entrega em julho fechou em us$ 72,04 em ny. opep ampliou sua previsão de queda da demanda diária de petróleo.
tristeza;;faltam profissionais qualificados no mercado de aviação: sindicato diz que já há sobrecarga de trabalho. anac teme que isso prejudique o crescimento do mercado.
tristeza;;seis pessoas seguem hospitalizadas após acidente que matou 18 no ceará. médico do ijf diz que pacientes têm quadro de saúde estável. acidente com ônibus em canindé, no interior do ceará, matou 18 pessoas.
alegria;;papa francisco diz que seu coração está cheio de alegria por participar da jmj. por meio de sua conta na rede social twitter, o pontífice disse que seu coração está “cheio de alegria”
tristeza;;gordinhas de ondina são depredadas. mesmo após a obra de restauração, realizada no ano passado pela companhia de desenvolvimento urbano de salvador (desal), as três esculturas em bronze meninas do brasil, da artista plástica eliana kertész, continuam sendo vítimas de depredação.
tristeza;;pitbull é sacrificado após atacar criança e pm em delta, mg. criança teve ferimento de raspão na perna. militar efetuou quatro disparos contra o animal quando foi atacado.
neutro;;torcida volta a lotar o ginásio, mas moda maringá é eliminado da superliga. jogo equilibrado acabou em 3 sets a 1 para o sada cruzeiro, atual vice-campeão e melhor campanha da primeira fase.
alegria;;escolas municipais do rio voltarão às aulas normalmente: secretaria informou que nova gripe não alterou data de retorno das férias. aulas serão reiniciadas no dia 3 de agosto, conforme calendário escolar.
neutro;;sarney visita josé alencar no hospital em sp: segundo assessoria de sarney, alencar quer retomar tratamento nos eua. presidente do senado acompanha sua mulher, também internada em sp.
tristeza;;leão mata voluntária em zoológico nos eua.mulher de 26 anos entrou na jaula e foi atacada pelo animal.
tristeza;;estiagem provoca queimadas na região central do país: bombeiros precisaram conter dois incêndios em goiânia. em julho deste ano já foram registrados 484 focos.
alegria;;mais de 8 mil meninas já foram vacinadas contra o hpv no pará. a meta é imunizar 250 mil meninas contra o vírus. dados podem ser acessados no site do ministério da saúde.
surpresa;;cliente encontra rato em caixa eletrônico ao sacar dinheiro na suécia. um cliente levou um susto ao sacar dinheiro em um caixa eletrônico de um banco em ersboda, na suécia. gholam hafez contou que um rato saiu junto com o dinheiro do equipamento.
alegria;;brasil vai inaugurar na áfrica fábrica de remédio para tratamento da aids. a fundação oswaldo cruz (fiocruz) vai inaugurar, na semana que vem (dia 21) uma fábrica de medicamentos antirretrovirais para o tratamento da aids no continente africano.
neutro;;regime sírio acusa mediador brahimi extrapolar seu papel. governo criticou declarações do enviado da onu sobre eleição síria. ele advertiu que a eleição é a sentença de morte das negociações de paz.
tristeza;;atividade da indústria de são paulo cai 1,6% em abril, aponta fiesp: queda desconsidera o ajuste sazonal das diferenças entre os meses. com o fator levado em consideração, índice teve leve alta de 0,1%.
tristeza;;farc negam ter financiado campanha eleitoral do presidente do equador: vídeo divulgado pelo governo colombiano foi fraudado, diz guerrilha. nele, um dos líderes das farc pede dinheiro para ajudar rafael correa.
tristeza;;barragem no piauí transborda pela primeira vez: norte do piauí sofre com maior volume de chuva dos últimos 40 anos. força da água cortou estrada e abriu cratera de mais de 1 quilômetro.
tristeza;;após prédio desabar, coreia do norte faz raro pedido de desculpas. ministro se diz desolado e disse ter falhado na supervisão da obra. edifício tinha 23 andares; número de mortos pode chegar a centenas.
tristeza;;uruguaiana confirma mais uma morte pela nova gripe: vítima é homem de 45 anos que era fumante, segundo secretário. número de mortes confirmadas no país subiu para 56 nesta terça.
tristeza;;animais domésticos são fonte de grande parte das doenças humanas: estudo divulgado pela "nature" mostrou o fenômeno. aids, dengue, malária e febre amarela figuram da lista.
raiva;;padrasto espanca bebê após se irritar com choro e acaba preso em mt. irmão do bebê, de quatro anos, também era agredido pelo suspeito. tia das vítimas denunciou suspeito que foi preso em pontes e lacerda.
tristeza;;adolescente paquistanesa estuprada morre após atear fogo em si mesma. jovem se matou após acusados de crime terem sido inocentados. caso aconteceu em janeiro; polícia disse que ela não foi estuprada.
neutro;;juiz libera us$ 4,5 bilhões para chrysler operar: empréstimo dos estados unidos e do canadá será para pagamentos. credores se posicionaram contra o acesso ao financiamento.
tristeza;;carteiro britânico pode ser condenado à prisão por atear fogo a cartas: aaron heaney queimou cerca de 400 correspondências; ele responde por danos criminais e por retardar o correio.
tristeza;;rapaz é preso com 53 cnhs falsas em campo grande: segundo a polícia, ele vendia os documentos por até r$ 300. ele teria dito à polícia que aprendeu a fazer a falsificação pela web.
tristeza;;ponte cede com peso de carreta na br-429 em são miguel do guaporé. estrutura fica na rodovia federal e liga o município a alvorada do oeste. trecho está interditado e há duas opções de desvios, segundo a pm.
neutro;;apostas de sp e mg dividem prêmio milionário da mega-sena: cada aposta receberá r$ 14.486.088,42. dezenas sorteadas: 05, 06, 09, 11, 18 e 37.
medo;;homem é assaltado e mantido refém dentro do carro em belo horizonte. um homem de 53 anos foi assaltado e mantido refém dentro do próprio carro, na noite dessa quinta-feira, no bairro sion, centro-sul de belo horizonte.
neutro;;ocde suspende adesão da rússia e quer mais cooperação com a ucrânia. organização trata de cooperação e desenvolvimento econômicos. rússia pediu adesão em 1996; negociações começaram em 2007.
neutro;;russa encontra anel de diamante em salsicha. quando vi que era um anel, quase desmaiei, disse marina bugaev. polícia abriu investigação para descobrir como anel foi parar na salsicha.
tristeza;;casa branca diz que dados de abril vão mostrar nova alta do desemprego: taxa atual é de 8,5% nos eua, a maior em 25 anos. economistas projetam que desemprego atinja 8,9% com novos dados.
tristeza;;mpt apura trabalho de três haitianos refugiados que sumiram de fazenda. procuradoria acredita que eles fugiram de fazenda por condição precária. contratação teria sido ilegal; caso foi descoberto após ofício enviado do ac.
alegria;;hospital de campanha começa a funcionar em caxias do sul: unidade será usada para pacientes sem sintomas graves. postos de saúde do rio grande do sul ficam aberto até as 22h.
surpresa;;inglês se assusta ao dar de cara com tubarão-elefante na costa da inglaterra. lew smart gravou encontro durante mergulho na regiãço de sennen cove. animal de 4,5 m nadou ao lado do inglês enquanto procurava comida.
alegria;;síria permitirá mais acesso a ajuda humanitária, diz unicef. funcionários dos grupos de assistência disseram que a síria ofereceu permitir a travessia de mercadorias de socorro pela passagem turca de nusaybin
tristeza;;chuva prejudica mais de 600 mil em cinco estados: no norte e nordeste, cidades estão submersas. desabrigados precisam de alimentos, roupas e calçados.
tristeza;;vítimas relembram cenas de horror após explosões em boston. vítimas e testemunhas das explosões que aconteceram no final da maratona de boston, na última segunda-feira, descrevem "cenas horrendas" de corredores e familiares atingidos.
surpresa;;gato viaja acidentalmente mais de 5 mil km escondido em mala. dona não notou que bisou havia entrado na mala. felino só foi descoberto quando mulher chegou a londres.
alegria;;reserva no xingu forma nova turma de bombeiros indígenas: índios de mt combatem incêndios florestais em suas terras. no ano passado, brigada reduziu queimadas em 80%.
alegria;;mineradora promete recontratar milhares de grevistas na áfrica do sul. maior mineradora de prata do mundo, a anglo american platinum concordou em recontratar os 12 mil mineiros demitidos por terem participado em greves ilegais nas últimas semanas.
surpresa;;urso é flagrado descansando em rede de casa nos eua. cena ocorreu em daytona beach, no estado da flórida. animal usou a rede por 15 minutos até se assustar e fugir.
alegria;;no pa, 5 sucuris, 5 jiboias e 1 tamanduá apreendidos ganham a liberdade: animais foram devolvidos à floresta no interior do estado pelo ibama. eles viviam no museu paraense emílio goeldi.
neutro;;otan e tribunal da ucrânia declaram referendo da crimeia inconstitucional. otan também diz que referendo quebraria lei internacional. referendo está marcado para o próximo domingo (16).
neutro;;parada gay de roma é marcada por alusões a berlusconi: fantasias fazem referência a escândalos do primeiro-ministro. camisetas traziam inscrição my name is noemi, pivô de separação.
tristeza;;exército lança ofensiva contra militantes islâmicos na nigéria: confrontos com extremistas no norte já deixaram pelo menos 150 mortos.
medo;;número de casos da nova gripe sobe a 1.124, diz organização mundial da saúde: balanço anterior da agência da onu indicava 1.085 casos. doença já provocou ao menos 25 mortes no méxico e uma nos eua.
tristeza;;pm ocupa bairro após protesto violento em sorocaba. a polícia militar ocupa desde o início da madrugada desta sexta-feira, 14, o bairro habiteto, na zona norte de sorocaba, após um protesto violento de moradores contra a morte de dois supostos assaltantes em confronto com policiais.
neutro;;para bernardo, economia pode ajudar eventual campanha de dilma a 2010: melhor forma de ganhar a eleição é fazer um bom governo, disse ministro. governo terá que reforçar orçamento para pagar o bolsa-família, afirmou.
alegria;;led zeppelin relançará três primeiros discos, com quatro faixas inéditas. álbuns terão os formatos cd, vinil e digital e serão relançados em 2 de junho
neutro;;marcelo confirma cruzeiro com mayke e júlio baptista. o técnico marcelo oliveira confirmou nesta sexta-feira a escalação completa do cruzeiro que irá a campo neste domingo, contra a tombense, fora de casa, pela rodada final da primeira fase do campeonato mineiro.
neutro;;senado referenda salário mínimo de r$ 465 para 2009: votação confirma valor que está em vigor desde fevereiro. relator rejeitou propostas que alteravam número.
tristeza;;turquia descarta terrorismo em ataque em casamento: tiros em casamento deixaram 44 mortos. ministro disse que ataque foi motivado por briga entre famílias.
neutro;;coreia do norte nega envolvimento com petroleiro carregado na líbia. navio foi carregado com petróleo em porto controlado por rebeldes e fugiu. embarcação teria ligação com empresa egípcia.
neutro;;mães lactantes com nova gripe devem continuar amamentando: orientação é da breastfeeding network, que defende a lactação natural. se o bebê estiver com gripe, então o leite materno é o alimento ideal.
alegria;;iêmen detém suposto financiador da al qaeda no país: homem também é suspeito de financiar atividades na arábia saudita. hasan husein ben alwan foi preso há dois dias no leste do iêmen.
tristeza;;brasileiros que estão em gaza pedem ajuda para deixar a região. um grupo de 20 brasileiros, que têm também nacionalidade palestina, pediu ajuda ao escritório do brasil em ramallah, na cisjordânia, para deixar momentaneamente a faixa de gaza por temer o agravamento dos conflitos.
neutro;;estudo revela morada de inverno dos tubarões-elefante: criaturas migram para as regiões tropicais, fugindo do frio. achado surpreendente foi obtido com ajuda de satélites.
tristeza;;batida entre três caminhões na br-277 bloqueia estrada por 1h30. acidente ocorreu no quilômetro 4, ainda dentro da cidade de paranaguá, e causou interdição de 1h30 na estrada. não houve feridos na ocorrência, segundo a prf
neutro;;conheça as diferenças entre os principais índices de inflação: indicadores mostram variações de preços com abrangências diferentes. inflação oficial é medida pelo ipca.
raiva;;britânico se passava na internet por "chantelle", 14 anos, para atacar meninas. um britânico foi condenado a 14 anos e quatro meses de prisão por estuprar uma menina de 12 anos do condado de hampshire depois de aliciá-la pela internet fingindo ser uma adolescente.
neutro;;berzoini chama empresários que demitem sem precisar de ladrões: presidente do pt participou de festa do dia do trabalho da cut. josé genoíno também participou do evento da central.
tristeza;;manhã tem dois acidentes no mesmo trecho de rua de joão pessoa. segundo a pm, condutor do veículo perdeu o controle da direção. em seguida, no mesmo local, um ônibus coletivo atropelou um ciclista.
tristeza;;gari morre ao ser prensado em caminhão de coleta de lixo em ro. funcionário da coleta urbana tinha 27 anos e morreu no local do acidente. caminhão baú invadiu a preferencial, segundo testemunhas.
alegria;;foguete decola com satélites europeus de observação: planck e herschel vão estudar origens do universo. sondas alcançarão sua órbita dentro de 60 dias.
medo;;dois casos de bactéria multirresistente são registrados em hospital da capital. uma bactéria com forte resistência a antibióticos foi detectada em dois pacientes em porto alegre.
raiva;;exame de dna aponta que argentino teve 7 filhos com a própria filha: outra filha também diz que foi molestada pelo pai. homem está em prisão de segurança máxima.
tristeza;;bebê morre após ser atropelado por avô na garagem de casa, em trindade. menina de 1 ano e 4 meses chegou a ser socorrida, mas não resistiu. homem não viu neta ao retirar a caminhonete da garagem, segundo polícia.
surpresa;;homem que acordou em funerária morre de verdade nos eua. acho que desta vez ele se foi, disse sobrinha. homem havia chocado cidade ao acordar em funerária.
surpresa;;empresário acusado de estupro e roubo de cargas é solto em são josé. cícero estava preso desde o último dia 4 de abril, pelos crimes de porte ilegal de armas e estupro contra uma menina de 12 anos.
surpresa;;monges sequestram chineses em mina de cobre em mianmar. dois chineses foram feitos reféns, segundo dona de mina. sequestradores exigem a paralisação total do projeto.
alegria;;porco-espinho ronca ao ser filmado durante soneca generosa. dono filmou animal de estimação ao ouvir barulho curioso. albertino ki escreveu que comportamento é frequente.
neutro;;mercado de celulares deve apresentar recuo de 13,6% no 2º trimestre: números ainda são melhores frente ao colapso do início de 2009. principais fabricantes apresentarão seus balanços ainda neste mês.
tristeza;;investigadores do caso pistorius contaminaram arma do crime. policial confessou ato em declaração durante julgamento. atleta sul-africano responde pela morte da namorada, reeva steenkamp.
tristeza;;eua confirmam possível nova área de busca de avião no oceano índico. segundo a casa branca, novas informações levam a abrir rota. boeing 777 da malaysia airlines com 239 a bordo está sumido desde dia 7.
alegria;;risco de câncer cai à metade com 30 minutos de exercícios ao dia, diz estudo: universidades finlandesas avaliaram homens de 42 a 61 anos de idade. trabalho foi publicado no british journal of sports medicine.
tristeza;;familiares se despedem de gina franco durante velório. corpo de gina franco é velado no instituto augusto franco sepultamento será realizado às 17h no cemitério santa izabel.
tristeza;;suspensão de toque de recolher causa fuga em massa no paquistão: carros e ônibus lotados deixam o vale do swat, onde exército enfrenta militantes do talibã.
surpresa;;zoológico de moscou exibe rara cobra de duas cabeças. réptil em exibição na capital russa é da espécie cobra real californiana. segundo zoo, ocorrência de cobras de 2 cabeças é de uma em 1 milhão.
tristeza;;explosão em ônibus deixa pelo menos 10 feridos em tel aviv. circunstâncias do incidente ainda não estão esclarecidas, mas governo israelense trata como atentado.
medo;;frança tem primeiros casos de gripe suína; vírus chega também a hong kong: grã-bretanha tem primeiro paciente que não foi ao méxico. estados unidos veem casos aumentarem de 109 para 141.
neutro;;vettel admite alívio após bom desempenho em treino. sebastian vettel não escondeu o alívio após se destacar nos treinos livres do gp da austrália, nesta sexta-feira, em melbourne.
alegria;;michelle obama inova com jeito franco na casa branca: primeira-dama dos eua é conhecida por ser honesta e pé no chão. mães se identificam com seus comentários sobre família e trabalho.
tristeza;;cerca de 120 pessoas morrem no incêndio em fábrica têxtil em bangladesh.além das mortes, cerca de 100 trabalhadores ficaram feridos.
tristeza;;italiano da seleção é internado com lesão no tórax. o lateral-direito do napoli e da seleção italiana, christian maggio, foi internado em um hospital de nápoles, na noite de quinta-feira, por conta de uma trauma pneumo-torácico.
tristeza;;tempestade sandy deixa rastro de 71 mortes no caribe, a maioria no haiti. a passagem do furacão sandy, rebaixado à categoria de tempestade, pelo caribe deixou para trás um rastro de 71 mortes.
desgosto;;empresária suspeita de matar família no rs vai para penitenciária: ela foi levada para a penitenciária madre pelletier, em porto alegre. empresária do setor calçadista estava presa em hospital desde 15 de abril.
medo;;clientes de shopping se assustam com suposta bomba deixada por trio durante assalto. os bandidos deixaram a suposta bomba em cima do balcão da loja, deixando os funcionários e clientes assustados.
desgosto;;senadores com imóvel em brasília continuarão recebendo auxílio-moradia: mão santa (pmdb-pi) afirma que benefício é para todos. josé sarney (pmdb-ap), não precisaria, mas vai devolver.
surpresa;;perito particular questiona imagens de acidente com ex-deputado no pr: família de vítima contratou profissional para fazer simulação da colisão. segundo ele, alguns segundos do filme do acidente foram removidos.
neutro;;líderes da câmara fecham acordo para votar projetos ignorando mps: casa irá convocar sessões para votar matérias mesmo com mps na fila. posição é respaldada em liminar do supremo tribunal federal.
neutro;;eua e china se comprometem a estender diálogo econômico: países tiveram encontro sobre economia, em washington. americanos pediram liberalização do setor financeiro aos chineses.
medo;;quadrilha faz arrastão em prédio de bairro nobre de caxias do sul (rs): ladrões amarraram reféns na garagem e entraram em cinco apartamentos. o bando ficou cerca de três horas no prédio.
surpresa;;entre amazônia e andes, ruínas revelam civilização anterior aos incas: chachapoyas construíam casas redondas no alto das montanhas. estudiosos tentam descobrir como cidades desapareceram.
alegria;;ceará libera mais r$ 1,1 milhão a cidades atingidas pela chuva: dinheiro beneficiará acaraú, itarema, marco, pacujá e quixeramobim. devem ser comprados cobertores, cestas básicas e outros produtos.
surpresa;;mulher cai em cima de crocodilo e animal é hospitalizado na rússia. incidente ocorreu em van de circo a caminho da cidade de murmansk. russa de 120 kg caiu em cima do réptil após manobra brusca do veículo.
neutro;;crimeia aumenta medidas de segurança às vésperas de referendo. população local vai escolher se quer ou não aderir à rússia no domingo. cerca de 1,5 milhão de pessoas devem votar no referendo.
tristeza;;chuvas condenam 150 casas em duque de caxias. pelo menos 40 casas estão condenadas em duque de caxias, na baixada fluminense, por causa da enxurrada de quinta-feira (3), que matou duas pessoas na cidade.
tristeza;;não quero morrer, gritavam crianças em escola onde aconteceu massacre nos eua. 20 crianças e sete adultos foram mortos por atirador, que depois se matou.
tristeza;;servidores aposentados são vítimas de quadrilha de estelionatários no rj. criminosos prometem ajuda para que vítimas recebam benefícios. um aposentado depositou r$ 7 mil numa conta da quadrilha.
neutro;;candidato à presidência do irã diz que falará com eua de posição "superior": mohsen rezaei é definido como candidato "conservador moderado". ele é ex-comandante do corpo dos guardiães da revolução islâmica.
alegria;;táxis de maceió ganham biblioteca móvel em parceria com editora. projeto bibliotáxi permite que o passageiro leve um livro para casa. passageiros encontram dois exemplares dentro dos táxis.
surpresa;;indianos engolem peixe vivo contra asma: receita teria sido passada por guru a família no século 19. animal é ingerido junto com ervas medicinais.
tristeza;;chega a 7 o número de mortos em desabamento de prédios em ny. nove pessoas ainda são procuradas nos escombros. acidente deixou pelo menos 70 feridos em manhattan.
alegria;;cnj proíbe magistrados de usar carros oficiais nos fins de semana e feriados: resolução também veta o uso dos veículos por familiares de juízes. regra é válida para todo o judiciário, menos ministros do stf.
surpresa;;presidente do egito amplia o próprio poder por decreto. as emendas blindam qualquer tentativa do judiciário de dissolver o painel constituinte e além disso reabrem os julgamentos dos ex-funcionários públicos do regime de hosni mubara
tristeza;;explosão em tel-aviv deixa dez pessoas feridas. a explosão de um ônibus em tel-aviv, em israel, deixou dez pessoas feridas nesta quarta-feira, de acordo com informações do serviço de emergências israelenses.
tristeza;;presa, mãe confessa ter espancado criança de 3 anos em go, diz polícia. agressão teria ocorrido porque filha vomitou e limpou o chão com a roupa. menina teve perfuração no intestino e está internada em estado grave.
tristeza;;corpo de dentista de caiabu chega ao brasil; enterro será nesta quinta. luana pinheiro golim camargo foi morta em lisboa; marido é suspeito. velório será às 8h, na igreja matriz de santo antônio.
neutro;;lula se diz favorável a corte permanente do ipi para carros: ele disse que dilma, se eleita, não abandonará pilares do governo atual. presidente concedeu entrevista exclusiva à agência de notícias reuters.
neutro;;lucros da viacom caem 32% no segundo trimestre: queda dos rendimentos afetou resultado do grupo de comunicação. empresa norte-americana lucrou us$ 277 milhões no período.
tristeza;;inundações na sérvia e na bósnia matam mais de 40 pessoas. cerca de 50 mil estão desabrigados nos dois países, nos bálcãs. diques protegem central de energia na sérvia.
alegria;;leão resgatado de circo em ms ganha nova casa: ele será levado para santuário ecológico em cotia (sp). segundo promotor de justiça, animal mostra boa recuperação.
tristeza;;explosão destrói ônibus e mata sete passageiros no quênia. episódio ocorreu em um bairro de nairóbi onde vive grande número de somalis ou quenianos de origem somali, deixando pelo menos sete mortos.
tristeza;;motorista de ônibus incendiado que matou crianças na colômbia é detido. veículo pegou fogo na noite deste domingo (18). motorista se entregou e prestará depoimento.
neutro;;confiança do consumidor nos eua tem forte alta em abril: o índice avançou para 65,1 em abril, ante 57,3 em março. esta foi a 1ª alta na comparação ano a ano desde julho de 2007.
neutro;;centrais fazem 1º de maio com shows, prêmios e protesto por juro menor: força sindical pretende reunir 10 milhões em festas pelo país. cut mudou estratégia neste ano e promoverá atos menores e serviço.
tristeza;;acidente em mina deixa 22 mortos na china. acidente ocorreu em uma mina de carvão no sudoeste do país. causa foi um escapamento de gás.
desgosto;;vítimas de caçadores, 13 tartarugas-da-amazônia são apreendidas no pa: animais foram capturados com anzóis e iscas. espécie tem caça proibida, informa o ibama.
alegria;;jornalista merval pereira ganha prêmio da universidade de columbia: faculdade de jornalismo é uma das mais respeitadas do mundo. além do brasileiro, blogueira cubana recebeu menção especial.
surpresa;;médicos tentam explicar origens das cãibras noturnas: episódios são comuns, sobretudo em pessoas mais velhas. múltiplas causas podem estar ligadas ao fenômeno.
desgosto;;homem mantém a ex-mulher refém por 13 horas e põe fogo na casa nos eua: caso ocorreu em south windsor, connecticut. ele acabou se rendendo logo após o início do incêndio.
desgosto;;jovem foge de cativeiro após ser torturado durante nove dias em sp. rapaz de 21 anos foi sequestrado quando ia ao trabalho em cubatão. família chegou a pagar o resgate duas vezes para os criminosos.
